STATION,DATE,TAVG,TMIN,TMAX,AWND,WSF2,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22
USW00014765,10/15/2005,,53,64,13.65,21.9,1,,,,,,,,,,,1,,,1,,,,,
USW00014765,10/16/2005,,50,64,18.57,36.9,,,,,,,,,,,,,,,,,,,,
USW00014765,10/17/2005,,47,61,13.2,23.9,,,,,,,,,,,,,,,,,,,,
USW00014765,10/18/2005,,43,67,8.28,21.9,,,,,,,,,,,,,,,1,,,,,
USW00014765,10/19/2005,,45,66,8.5,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,10/20/2005,,44,58,8.72,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,10/21/2005,,37,56,4.03,13,,,,,,,,,,,,,,,,,,,,
USW00014765,10/22/2005,,36,49,8.28,17.9,1,,,,,,,,,,,1,,,1,,,,,
USW00014765,10/23/2005,,44,50,10.51,21,1,,,,,,,,,,,1,1,,1,,,,,
USW00014765,10/24/2005,,37,50,8.95,17.9,1,,,,,,,,,,,1,1,,1,,,,,
USW00014765,10/25/2005,,41,51,20.58,34.9,1,,,,,,,,,,,1,1,,1,,,,,
USW00014765,10/26/2005,,39,51,12.3,25.9,1,,,,,,,,,,,1,1,,1,,,,,
USW00014765,10/27/2005,,36,50,6.93,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,10/28/2005,,40,46,9.17,15,,,,,,,,,,,,,,,,,,,,
USW00014765,10/29/2005,,36,46,10.29,17.9,1,,,,,,,,,,,1,,,1,,1,,,
USW00014765,10/30/2005,,39,68,9.4,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,10/31/2005,,40,70,7.16,15,,,,,,,,,,,,,,,,,,,,
USW00014765,11/1/2005,,40,70,10.29,25.1,1,,,,,,,,,,,1,,,,,,,,
USW00014765,11/2/2005,,42,59,10.29,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,11/3/2005,,33,62,12.3,30,,,,,,,,,,,,,,,,,,,,
USW00014765,11/4/2005,,44,66,7.16,17,1,,,,,,,,,,,1,,,,,,,,
USW00014765,11/5/2005,,44,73,4.03,13,1,,,,,,,1,,,,1,,,,,,,,
USW00014765,11/6/2005,,55,62,7.16,21.9,1,,1,,,,,1,,,,1,,,1,,,,,
USW00014765,11/7/2005,,40,62,8.95,25.1,,,,,,,,,,,,,,,1,,,,,
USW00014765,11/8/2005,,40,61,8.05,17,,,,,,,,,,,,,,,,,,,,
USW00014765,11/9/2005,,38,60,10.29,21.9,1,,1,,,,,,,,,1,,,1,,,,,
USW00014765,11/10/2005,,35,62,11.41,28,1,,1,,,,,,,,,1,,,1,,,,,
USW00014765,11/11/2005,,31,45,8.72,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,11/12/2005,,27,53,4.47,15,,,,,,,,,,,,,,,,,,,,
USW00014765,11/13/2005,,33,61,9.62,21,1,,,,,,,,,,,1,,,,,,,,
USW00014765,11/14/2005,,42,68,9.4,19.9,,,,,,,,,,,,,,,1,,,,,
USW00014765,11/15/2005,,37,56,3.58,10.1,1,,,,,,,,,,,1,1,,1,,,,,
USW00014765,11/16/2005,,50,68,17,30,1,,,,,,,,,,,1,,,1,,,,,
USW00014765,11/17/2005,,34,50,9.62,21,1,,,,,,,,,,,1,,,1,,,,,
USW00014765,11/18/2005,,30,41,8.28,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,11/19/2005,,24,45,3.58,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,11/20/2005,,30,58,8.95,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,11/21/2005,,35,57,6.93,15,1,,,,,,,,,,,1,,,1,,,,,
USW00014765,11/22/2005,,35,50,13.42,23,1,,1,,,,,,,,,1,,,1,,,,,
USW00014765,11/23/2005,,24,35,10.29,21.9,,,,,,,,,,,,,,,,,1,,,
USW00014765,11/24/2005,,26,45,9.17,29.1,1,1,,1,,,,,,,,1,,,1,,1,,,1
USW00014765,11/25/2005,,22,34,9.17,21,,,,,,,,,,,,,,,,,1,,,
USW00014765,11/26/2005,,20,39,2.46,10.1,,,,,,,,,,,,,,,,,,,,
USW00014765,11/27/2005,,34,47,3.58,8.9,,,,,,,,,,,,,1,,1,,,,,
USW00014765,11/28/2005,,40,57,5.14,12.1,1,,,,,,,1,,,,1,,,1,,,,,
USW00014765,11/29/2005,,52,60,12.08,19.9,1,,,,,,,,,,,1,1,,1,,,,,
USW00014765,11/30/2005,,47,60,12.97,21.9,1,,,,,,,,,,,1,,,1,,,,,
USW00014765,12/1/2005,,39,49,9.84,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,12/2/2005,,34,44,16.11,28,,,,,,,,,,,,,,,,,,,,
USW00014765,12/3/2005,,29,38,13.65,25.9,,,,,,,,,,,,,,,,,,,,
USW00014765,12/4/2005,,26,31,6.71,14.1,1,,,,,1,,,,,,1,,,1,1,1,,,1
USW00014765,12/5/2005,,21,33,4.7,12.1,,,,,,,,,,,,,,,,,1,,,
USW00014765,12/6/2005,,24,37,8.28,17,1,,,,,,,,,,,1,,,,,1,,,
USW00014765,12/7/2005,,20,31,13.42,25.9,,,,,,,,,,,,,,,,,,,,
USW00014765,12/8/2005,,19,35,8.05,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,12/9/2005,,22,39,10.29,36,1,1,,1,,,,,1,,,1,,,1,,1,,,1
USW00014765,12/10/2005,,21,37,8.72,17,,,,,,,,,,,,,,,,,,,,
USW00014765,12/11/2005,,22,42,6.71,16.1,1,,,,,,,,,,,1,,,,,,,1,
USW00014765,12/12/2005,,23,41,6.26,17,,,,,,,,,,,,,,,,,,,,
USW00014765,12/13/2005,,14,25,11.41,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,12/14/2005,,10,25,8.5,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,12/15/2005,,10,32,3.36,8.9,,,,,,,,,,,,,,,1,,1,,,
USW00014765,12/16/2005,,30,51,12.08,31.1,1,1,,1,,1,,,,,,1,,1,1,1,,,1,
USW00014765,12/17/2005,,25,40,6.04,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,12/18/2005,,23,35,4.47,13,,,,,,,,,,,,,,,,,,,,
USW00014765,12/19/2005,,22,35,7.38,17.9,1,,,,,,,,,,,1,,,,,,,,
USW00014765,12/20/2005,,21,34,10.96,17,,,,,,,,,,,,,,,,,,,,
USW00014765,12/21/2005,,20,31,6.93,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,12/22/2005,,20,36,8.05,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,12/23/2005,,34,46,8.28,17,,,,,,,,,,,,,,,,,,,,
USW00014765,12/24/2005,,31,53,5.37,12.1,,,,,,,,,,,,,,,,,,,,
USW00014765,12/25/2005,,27,53,2.91,17,1,,,,,,,1,,,,1,,,1,,,,1,
USW00014765,12/26/2005,,38,54,8.5,23,1,1,,,,,,,,,,1,1,,1,,,,,
USW00014765,12/27/2005,,28,44,12.97,25.9,,,,,,,,,,,,,,,,,1,,,
USW00014765,12/28/2005,,24,45,5.82,16.1,1,,,,,,,,,,,1,,,,,,,,
USW00014765,12/29/2005,,41,52,7.16,15,1,,,,,,,,,,,1,1,,1,,,,1,
USW00014765,12/30/2005,,30,49,12.08,28,1,1,,,,,,,,,,1,1,,1,,,,,
USW00014765,12/31/2005,,26,35,5.82,10.1,1,,,,,,,,,,,1,,,,,1,,,
USW00014765,1/1/2006,,27,33,5.59,14.1,1,,,,,,,,,,,1,,,,,1,,,
USW00014765,1/2/2006,,31,42,4.03,10.1,1,,,,,,,,,,,1,,,1,,1,,,
USW00014765,1/3/2006,,31,36,16.11,25.9,1,1,,1,,,,,,,,,,,1,,1,,,
USW00014765,1/4/2006,,28,34,12.08,23.9,1,,,,,,,,,,,1,,,,,,,,
USW00014765,1/5/2006,,31,41,3.36,16.1,1,,,1,,,,,,,,,1,,1,,1,,,
USW00014765,1/6/2006,,29,39,6.04,16.1,1,,,,,,,,,,,1,,,,,,,1,
USW00014765,1/7/2006,,23,33,7.16,15,,,,,,,,,,,,,,,,,,,,
USW00014765,1/8/2006,,23,40,3.13,14.1,1,,,,,,,1,,,,1,,,1,,1,,,
USW00014765,1/9/2006,,27,57,7.16,17,1,,,,,,,1,,,,1,,,,,,,,
USW00014765,1/10/2006,,29,47,6.71,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,1/11/2006,,30,57,6.26,29.1,1,1,,,,,,,,,,1,1,,1,,,,,
USW00014765,1/12/2006,,36,55,9.84,28,1,,,,,,,,,,,1,,,1,,,,,
USW00014765,1/13/2006,,30,50,5.37,15,1,1,,,,,,,,,,1,1,,1,,,,,
USW00014765,1/14/2006,,47,57,11.86,28,1,,,,,,,,,,,1,,,1,,,,,
USW00014765,1/15/2006,,12,46,20.58,31.1,1,,,,,,,,1,,,,1,,1,,1,,,
USW00014765,1/16/2006,,8,31,14.32,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,1/17/2006,,22,42,6.71,14.1,,,,1,,,,,,,,,,,1,,,,,
USW00014765,1/18/2006,,36,58,25.05,36,1,,,,,,,,,,,1,,,1,,,,,
USW00014765,1/19/2006,,32,44,10.96,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,1/20/2006,,36,58,8.72,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,1/21/2006,,37,59,12.3,31.1,,,,,,,,,,,,,,,1,,,,,
USW00014765,1/22/2006,,30,41,5.82,17,,,,,,,,,,,,,,,,,,,,
USW00014765,1/23/2006,,32,37,7.83,19.9,1,,,1,,,,,,,,,1,,1,,1,,,
USW00014765,1/24/2006,,27,41,5.14,14.1,1,,,,,,,,,,,,,,,,,,,
USW00014765,1/25/2006,,32,45,8.5,21,1,,,,,,,,,,,1,,,1,,,,,
USW00014765,1/26/2006,,26,40,15.43,23,,,,,,,,,,,,,,,,,1,,,
USW00014765,1/27/2006,,22,41,10.51,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,1/28/2006,,33,55,9.62,17,,,,,,,,,,,,,,,,,,,,
USW00014765,1/29/2006,,31,52,6.93,21,1,,,,,,,,,,,1,,,1,,,,,
USW00014765,1/30/2006,,36,50,8.72,15,1,,,,,,,,,,,1,1,,1,,,,,
USW00014765,1/31/2006,,31,41,15.66,25.9,1,,,1,,,,,,,,,1,,1,,1,,,
USW00014765,2/1/2006,,31,44,7.38,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2/2/2006,,28,48,5.14,15,1,,,,,,,,,,,1,,,,,,,,
USW00014765,2/3/2006,,39,55,9.84,29.1,1,,,,,,,,,,,1,1,,1,,,,,
USW00014765,2/4/2006,,33,53,5.59,15,1,,,,,,,1,,,,1,,,1,,,,,
USW00014765,2/5/2006,,38,56,13.42,28,1,1,,,,,,,,,,,1,,1,,,,,
USW00014765,2/6/2006,,34,41,16.78,28,,,,,,,,,,,,,,,,,,,,
USW00014765,2/7/2006,,27,40,13.65,28,,,,,,,,,,,,,,,,,,,,
USW00014765,2/8/2006,,21,37,7.16,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2/9/2006,,22,35,6.04,15,,,,,,,,,,,,,,,,,,,,
USW00014765,2/10/2006,,19,32,8.05,21,,,,,,,,,,,,,,,,,,,,
USW00014765,2/11/2006,,22,33,8.28,23,,,,,,,,,,,,1,,,,,1,,,
USW00014765,2/12/2006,,18,28,19.46,34.9,1,1,,,,,,,1,,,,,,,,1,,,1
USW00014765,2/13/2006,,14,34,10.74,21,,,,,,,,,,,,,,,,,,,,
USW00014765,2/14/2006,,25,41,9.17,17.9,,,,,,,,,,,,,,,,,1,,,
USW00014765,2/15/2006,,27,55,7.83,21.9,1,,,,,,,,,,,,,,,,,,,
USW00014765,2/16/2006,,29,55,5.82,16.1,1,,,,,,,,,,,1,,,,,,,,
USW00014765,2/17/2006,,29,57,18.79,33.1,1,,,,,,,,,,,1,,,1,,,,,
USW00014765,2/18/2006,,14,34,15.21,30,,,,,,,,,,,,,,,,,1,,,
USW00014765,2/19/2006,,10,29,10.07,21,,,,,,,,,,,,,,,,,,,,
USW00014765,2/20/2006,,15,35,7.38,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2/21/2006,,21,42,6.93,21,,,,,,,,,,,,,,,,,1,,,
USW00014765,2/22/2006,,23,43,6.49,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2/23/2006,,29,42,3.8,15,1,,,,,,,1,,,,1,1,,1,,1,,,
USW00014765,2/24/2006,,25,38,16.78,36,1,,,,,,,,,,,1,,,,,1,,,
USW00014765,2/25/2006,,19,33,7.61,25.9,1,,,,,,,,1,,,1,,,,,1,,,
USW00014765,2/26/2006,,14,28,14.76,25.9,,,,,,,,,,,,,,,,,1,,,
USW00014765,2/27/2006,,11,25,14.32,25.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2/28/2006,,13,31,11.41,23.9,,,,,,,,,,,,,,,,,,,,
USW00014765,3/1/2006,,20,35,10.29,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,3/2/2006,,20,32,6.49,17,1,1,,,,,,,,,,1,,,,,1,,,1
USW00014765,3/3/2006,,18,29,13.2,25.1,,,,,,,,,,,,,,,,,,,,
USW00014765,3/4/2006,,18,38,13.65,25.1,,,,,,,,,,,,,,,,,,,,
USW00014765,3/5/2006,,26,45,11.41,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,3/6/2006,,25,39,4.92,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,3/7/2006,,22,45,5.59,15,,,,,,,,,,,,,,,,,,,,
USW00014765,3/8/2006,,26,46,5.82,13,,,,,,,,,,,,,,,,,,,,
USW00014765,3/9/2006,,33,46,9.17,19.9,,,,1,,,,,,,,,,,1,,,,,
USW00014765,3/10/2006,,42,65,11.41,25.9,1,,,,,,,,,,,1,,,,,,,,
USW00014765,3/11/2006,,41,60,10.51,21,,,,,,,,,,,,,,,,,,,,
USW00014765,3/12/2006,,34,57,5.82,23,1,,,,,,,,,,,1,,,1,,,,,
USW00014765,3/13/2006,,40,55,5.37,17,1,1,,,,,,1,,,,,,,1,,,,1,
USW00014765,3/14/2006,,38,61,11.41,25.1,1,1,,,,,,,,,,,1,,1,,,,,
USW00014765,3/15/2006,,32,45,16.78,32,,,,,,,,,,,,,,,,,1,,,
USW00014765,3/16/2006,,31,45,13.87,25.1,,,,,,,,,,,,,,,,,,,,
USW00014765,3/17/2006,,25,43,10.07,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,3/18/2006,,22,42,12.3,23.9,,,,,,,,,,,,,,,,,,,,
USW00014765,3/19/2006,,24,38,10.74,23,,,,,,,,,,,,,,,,,1,,,
USW00014765,3/20/2006,,24,38,11.63,25.1,,,,,,,,,,,,,,,,,,,,
USW00014765,3/21/2006,,22,47,7.61,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,3/22/2006,,30,45,11.41,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,3/23/2006,,31,57,9.4,17,,,,,,,,,,,,,,,,,,,,
USW00014765,3/24/2006,,33,48,6.04,13,,,,,,,,,,,,,,,,,,,,
USW00014765,3/25/2006,,34,43,11.63,21,,,,,,,,,,,,,,,1,,,,,
USW00014765,3/26/2006,,36,52,10.51,21.9,,,,,,,,,,,,,,,1,,,,,
USW00014765,3/27/2006,,37,58,9.62,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,3/28/2006,,31,51,7.16,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,3/29/2006,,30,59,6.49,17.9,1,,,,,,,,,,,1,,,,,,,,
USW00014765,3/30/2006,,37,66,6.93,17,,,,,,,,,,,,,,,,,,,,
USW00014765,3/31/2006,,37,69,11.86,25.9,,,,,,,,,,,,,,,,,,,,
USW00014765,4/1/2006,,46,67,9.62,21.9,,,,,,,,1,,,,,,,1,,,,,
USW00014765,4/2/2006,,46,67,11.86,23,,,,,,,,,,,,,,,,,,,,
USW00014765,4/3/2006,,35,56,7.61,17.9,,,,,,,,,,,,,,,1,,,,,
USW00014765,4/4/2006,,32,52,14.32,28,1,1,,,,,,,,,,,1,,1,,,,,
USW00014765,4/5/2006,,31,41,7.61,17.9,1,,,,,,,,,,,1,,,1,,1,,,
USW00014765,4/6/2006,,31,53,11.41,23,,,,,,,,,,,,,,,,,,,,
USW00014765,4/7/2006,,32,59,9.84,28,1,,,,,,,,,,,1,,,1,,,,,
USW00014765,4/8/2006,,35,56,7.16,21.9,1,,,1,,,,1,,,,,,,1,,1,,,
USW00014765,4/9/2006,,36,52,9.62,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,4/10/2006,,34,59,8.05,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,4/11/2006,,35,62,7.61,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,4/12/2006,,39,66,11.41,23,,,,,,,,,,,,,,,1,,,,,
USW00014765,4/13/2006,,47,68,12.08,25.1,1,,1,,,,,,,,,1,,,1,,,,,
USW00014765,4/14/2006,,43,64,7.83,21.9,1,,,,,,,,,,,1,,,1,,,,,
USW00014765,4/15/2006,,50,68,8.28,19.9,1,1,,,,,,1,,,,,,,1,,,,,
USW00014765,4/16/2006,,49,63,12.53,23,,,,,,,,,,,,,,,,,,,,
USW00014765,4/17/2006,,42,61,9.17,23,,,,,,,,,,,,,,,1,,,,,
USW00014765,4/18/2006,,47,69,11.86,25.1,,,,,,,,,,,,,,,1,,,,,
USW00014765,4/19/2006,,49,72,12.3,30,,,,,,,,,,,,,,,1,,,,,
USW00014765,4/20/2006,,47,73,13.2,23.9,,,,,,,,,,,,,,,,,,,,
USW00014765,4/21/2006,,40,59,9.4,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,4/22/2006,,37,53,8.28,14.1,,,,,,,,,,,,,,,1,,,,,
USW00014765,4/23/2006,,44,54,9.4,17.9,1,,,,,,,,,,,1,1,,1,,,,,
USW00014765,4/24/2006,,44,51,6.26,16.1,1,,,,,,,,,,,1,1,,1,,,,,
USW00014765,4/25/2006,,43,68,11.41,21.9,1,,,,,,,,,,,1,,,1,,,,,
USW00014765,4/26/2006,,39,57,10.96,23,,,,,,,,,,,,,,,,,,,,
USW00014765,4/27/2006,,38,65,6.71,21,,,,,,,,,,,,,,,,,,,,
USW00014765,4/28/2006,,40,60,9.17,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,4/29/2006,,39,59,12.3,25.1,,,,,,,,,,,,,,,,,,,,
USW00014765,4/30/2006,,39,66,12.75,25.1,,,,,,,,,,,,,,,,,,,,
USW00014765,5/1/2006,,45,63,20.13,30,,,,,,,,,,,,,,,1,,,,,
USW00014765,5/2/2006,,45,49,16.78,29.1,1,,,,,,,,,,,1,1,,1,,,,,
USW00014765,5/3/2006,,47,53,13.2,19.9,1,,,,,,,,,,,1,1,,1,,,,,
USW00014765,5/4/2006,,51,77,7.61,15,1,,,,,,,,,,,1,,,,,,,,
USW00014765,5/5/2006,,50,81,5.82,17,1,,,,,,,,,,,,,,,,,,,
USW00014765,5/6/2006,,52,72,7.38,17.9,,,,,,,,,,,,,,,1,,,,,
USW00014765,5/7/2006,,46,65,10.29,21,,,,,,,,,,,,,,,,,,,,
USW00014765,5/8/2006,,42,67,7.38,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,5/9/2006,,48,54,19.69,30,1,,,,,,,,,,,1,,,1,,,,,
USW00014765,5/10/2006,,48,54,17.9,28,1,,,,,,,,,,,1,1,,1,,,,,
USW00014765,5/11/2006,,50,65,9.17,16.1,1,,,,,,,,,,,1,1,,1,,,,,
USW00014765,5/12/2006,,51,61,7.83,15,1,1,,,,,,,,,,1,,,1,,,,,
USW00014765,5/13/2006,,48,59,12.3,23,1,,1,,,,,,,,,1,1,,1,,,,,
USW00014765,5/14/2006,,49,54,11.63,19.9,1,,,,,,,,,,,1,1,,1,,,,,
USW00014765,5/15/2006,,50,58,7.16,15,1,1,,,,,,,,,,,1,,1,,,,,
USW00014765,5/16/2006,,50,59,8.05,23,1,,1,,,,,,,,,1,,,1,,,,,
USW00014765,5/17/2006,,50,70,10.29,21.9,1,,,,,,,1,,,,1,,,,,,,,
USW00014765,5/18/2006,,48,74,9.84,25.1,1,,,,,,,1,,,,1,,,,,,,,
USW00014765,5/19/2006,,52,65,10.29,23.9,1,,1,,,,,,,,,,,,1,,,,,
USW00014765,5/20/2006,,50,68,11.41,25.9,,,,,,,,,,,,,,,1,,,,,
USW00014765,5/21/2006,,44,70,11.63,30,1,,1,,,,,,,,,1,,,1,,,,,
USW00014765,5/22/2006,,44,66,13.42,23,,,,,,,,,,,,,,,,,,,,
USW00014765,5/23/2006,,43,63,11.41,21,,,,,,,,,,,,,,,,,,,,
USW00014765,5/24/2006,,47,72,6.93,19.9,,,,,,,,,,,,,,,1,,,,,
USW00014765,5/25/2006,,45,74,7.38,23,,,,,,,,,,,,,,,,,,,,
USW00014765,5/26/2006,,59,72,6.93,17.9,1,,,,,,,1,,,,1,,,1,,,,,
USW00014765,5/27/2006,,59,80,3.8,14.1,1,,,,,,,1,,,,1,,,1,,,,,
USW00014765,5/28/2006,,61,81,7.16,16.1,1,,,,,,,1,,,,1,,,,,,,,
USW00014765,5/29/2006,,57,82,4.25,14.1,1,,,,,,,1,,,,1,,,1,,,,,
USW00014765,5/30/2006,,58,83,7.38,15,1,,,,,,,1,,,,1,,,,,,,,
USW00014765,5/31/2006,,56,76,8.5,17,1,,,,,,,1,,,,1,,,,,,,,
USW00014765,6/1/2006,,61,87,8.05,17,1,,1,,,,,1,,,,1,,,1,,,,,
USW00014765,6/2/2006,,60,74,6.71,14.1,1,,,,,,,,,,,1,1,,1,,,,,
USW00014765,6/3/2006,,53,62,9.4,21,1,,,,,,,,,,,1,1,,1,,,,,
USW00014765,6/4/2006,,53,64,10.29,21,1,,,,,,,,,,,1,1,,1,,,,,
USW00014765,6/5/2006,,55,72,6.26,14.1,,,,,,,,,,,,,,,1,,,,,
USW00014765,6/6/2006,,56,73,6.26,14.1,1,,,,,,,,,,,1,,,1,,,,,
USW00014765,6/7/2006,,54,59,18.12,31.1,1,,,,,,,,,,,1,1,,1,,,,,
USW00014765,6/8/2006,,54,60,7.61,16.1,1,,,,,,,,,,,1,1,,1,,,,,
USW00014765,6/9/2006,,58,66,5.59,12.1,1,,,,,,,1,,,,,1,,1,,,,,
USW00014765,6/10/2006,,55,65,12.97,23.9,1,,,,,,,,,,,1,,,1,,,,,
USW00014765,6/11/2006,,54,75,12.3,19.9,,,,,,,,,,,,,,,1,,,,,
USW00014765,6/12/2006,,55,76,7.83,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,6/13/2006,,63,80,5.82,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,6/14/2006,,60,75,6.04,15,1,,,,,,,1,,,,1,,,,,,,,
USW00014765,6/15/2006,,62,78,10.29,21.9,1,,,,,,,,,,,1,,,1,,,,,
USW00014765,6/16/2006,,58,84,5.37,15,,,,,,,,,,,,,,,,,,,,
USW00014765,6/17/2006,,61,85,8.72,17.9,1,,,,,,,,,,,,,,1,,,,,
USW00014765,6/18/2006,,63,86,7.61,16.1,1,,,,,,,1,,,,1,,,,,,,,
USW00014765,6/19/2006,,66,90,10.29,25.1,1,,,,,,,1,,,,1,,,,,,,,
USW00014765,6/20/2006,,66,87,6.71,17.9,1,,1,,,,,1,,,,1,,,1,,,,,
USW00014765,6/21/2006,,61,81,6.26,17,,,,,,,,,,,,,,,,,,,,
USW00014765,6/22/2006,,60,84,7.38,19.9,1,,,,,,,1,,,,1,,,1,,,,,
USW00014765,6/23/2006,,66,85,6.93,17,1,1,1,,,,,1,,,,,,,1,,,,,
USW00014765,6/24/2006,,68,73,5.82,15,1,,1,,,,,,,,,,1,,1,,,,,
USW00014765,6/25/2006,,68,71,5.14,12.1,1,1,,,,,,,,,,,1,,1,,,,,
USW00014765,6/26/2006,,68,81,8.5,17.9,1,,,,,,,,,,,1,,,1,,,,,
USW00014765,6/27/2006,,70,81,11.41,21,,,,,,,,,,,,,,,,,,,,
USW00014765,6/28/2006,,69,74,12.53,25.1,1,,,,,,,,,,,1,1,,1,,,,,
USW00014765,6/29/2006,,69,76,7.83,15,1,,1,,,,,,,,,1,1,,1,,,,,
USW00014765,6/30/2006,,67,81,10.51,17.9,1,,1,,,,,,,,,1,,,1,,,,,
USW00014765,7/1/2006,,62,83,11.18,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,7/2/2006,,68,85,14.09,23.9,,,,,,,,1,,,,,,,,,,,,
USW00014765,7/3/2006,,71,85,8.5,17,,,,,,,,1,,,,1,,,1,,,,,
USW00014765,7/4/2006,,69,88,7.16,17,1,,1,,,,,1,,,,1,,,1,,,,,
USW00014765,7/5/2006,,70,79,5.59,12.1,1,,1,,,,,1,,,,1,,,1,,,,,
USW00014765,7/6/2006,,64,76,4.92,12.1,1,,,,,,,,,,,1,,,1,,,,,
USW00014765,7/7/2006,,59,81,5.82,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,7/8/2006,,65,82,4.92,17,,,,,,,,,,,,,,,,,,,,
USW00014765,7/9/2006,,65,85,9.4,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,7/10/2006,,66,83,10.96,23,1,,,,,,,,,,,1,,,1,,,,,
USW00014765,7/11/2006,,68,85,10.29,23.9,1,,,,,,,1,,,,1,,,,,,,,
USW00014765,7/12/2006,,71,80,6.93,16.1,1,,,,,,,1,,,,1,,,1,,,,,
USW00014765,7/13/2006,,65,81,8.72,19.9,1,,,,,,,1,,,,1,,,1,,,,,
USW00014765,7/14/2006,,63,89,7.83,17,1,,,,,,,,,,,,,,,,,,,
USW00014765,7/15/2006,,66,82,6.49,17,,,,,,,,,,,,,,,,,,,,
USW00014765,7/16/2006,,69,87,5.14,15,1,,,,,,,,,,,1,,,,,,,,
USW00014765,7/17/2006,,70,92,5.82,14.1,1,,,,,,,1,,,,1,,,,,,,,
USW00014765,7/18/2006,,70,96,6.93,38.9,1,,1,,,,,1,,,,,,,1,,,,,
USW00014765,7/19/2006,,68,84,8.05,23,1,,1,,,,,,,,,1,,,1,,,,,
USW00014765,7/20/2006,,65,81,9.84,17.9,1,,,,,,,1,,,,1,1,,1,,,,,
USW00014765,7/21/2006,,71,85,10.07,19.9,1,,,,,,,1,,,,1,,,1,,,,,
USW00014765,7/22/2006,,73,80,10.51,23,1,,,,,,,1,,,,,1,,1,,,,,
USW00014765,7/23/2006,,69,79,8.05,19.9,,,,,,,,,,,,,,,1,,,,,
USW00014765,7/24/2006,,63,83,7.38,17,,,,,,,,,,,,,,,,,,,,
USW00014765,7/25/2006,,67,84,9.84,21,,,,,,,,,,,,,,,,,,,,
USW00014765,7/26/2006,,68,85,8.28,17,,,,,,,,,,,,,,,,,,,,
USW00014765,7/27/2006,,70,89,10.29,21.9,1,,,,,,,1,,,,1,,,,,,,,
USW00014765,7/28/2006,,73,90,10.51,34.9,1,,1,,,,,1,,,,1,,,1,,,,,
USW00014765,7/29/2006,,70,91,10.51,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,7/30/2006,,69,90,8.05,15,,,,,,,,,,,,,,,,,,,,
USW00014765,7/31/2006,,67,90,6.71,14.1,1,,,,,,,1,,,,1,,,,,,,,
USW00014765,8/1/2006,,75,97,9.4,17,,,,,,,,1,,,,,,,,,,,,
USW00014765,8/2/2006,,76,100,9.17,31.1,,,1,,,,,,,,,,,,1,,,,,
USW00014765,8/3/2006,,71,98,8.95,17,,,1,,,,,1,,,,,,,1,,,,,
USW00014765,8/4/2006,,69,82,5.37,14.1,1,,1,,,,,1,,,,1,,,1,,,,,
